date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:37:02	64464/64464	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/fonts/FontAwesome/fontawesome-webfonte0a5.html?v=4.3.0	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/fonts/FontAwesome/fontawesome-webfonte0a5e0a5.html	(from http://iglyphic.com/themes/html/html_safest/css/font-awesome.css)
18:37:08	68875/68875	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/fonts/FontAwesome/fontawesome-webfonte0a5.eot?v=4.3.0	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/fonts/FontAwesome/fontawesome-webfonte0a5e0a5.eot	(from http://iglyphic.com/themes/html/html_safest/css/font-awesome.css)
18:37:14	68875/68875	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/fonts/FontAwesome/fontawesome-webfontd41d.eot?	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/fonts/FontAwesome/fontawesome-webfontd41dd41d.eot	(from http://iglyphic.com/themes/html/html_safest/css/font-awesome.css)
18:37:17	355981/355981	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/fonts/FontAwesome/fontawesome-webfonte0a5.svg?v=4.3.0	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/fonts/FontAwesome/fontawesome-webfonte0a5e0a5.svg	(from http://iglyphic.com/themes/html/html_safest/css/font-awesome.css)
18:37:17	377/377	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/css/fonts/Stroke-Gap-Icons/Stroke-Gap-Icons.html	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/css/fonts/Stroke-Gap-Icons/Stroke-Gap-Icons.html	(from http://iglyphic.com/themes/html/html_safest/css/Stroke-Gap-Icons.css)
18:37:17	81284/81284	---M--	200	added ('OK')	application/x-font-woff	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/fonts/FontAwesome/fontawesome-webfonte0a5.woff?v=4.3.0	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/fonts/FontAwesome/fontawesome-webfonte0a5e0a5.woff	(from http://iglyphic.com/themes/html/html_safest/css/font-awesome.css)
18:37:26	138204/138204	---M--	200	added ('OK')	application/x-font-ttf	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/fonts/FontAwesome/fontawesome-webfonte0a5.ttf?v=4.3.0	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/fonts/FontAwesome/fontawesome-webfonte0a5e0a5.ttf	(from http://iglyphic.com/themes/html/html_safest/css/font-awesome.css)
18:37:28	56108/56108	---M--	200	added ('OK')	application/x-font-woff	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/css/themify-icons/fonts/themify9f24.woff?-fvbane	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/css/themify-icons/fonts/themify9f249f24.woff	(from http://iglyphic.com/themes/html/html_safest/css/themify-icons/themify-icons.css)
18:37:31	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/css/themify-icons/fonts/themify9f24.eot?-fvbane	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/css/themify-icons/fonts/themify9f249f24.eot	(from http://iglyphic.com/themes/html/html_safest/css/themify-icons/themify-icons.css)
18:37:32	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/css/themify-icons/fonts/themifyd41d.eot?	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/css/themify-icons/fonts/themifyd41dd41d.eot	(from http://iglyphic.com/themes/html/html_safest/css/themify-icons/themify-icons.css)
18:37:33	234269/234269	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/css/themify-icons/fonts/themify9f24.svg?-fvbane	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/css/themify-icons/fonts/themify9f249f24.svg	(from http://iglyphic.com/themes/html/html_safest/css/themify-icons/themify-icons.css)
18:37:34	4289/4289	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/rs-plugin/assets/shadow1.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/rs-plugin/assets/shadow1.png	(from http://iglyphic.com/themes/html/html_safest/rs-plugin/css/settings.css)
18:37:36	5661/5661	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/rs-plugin/assets/shadow2.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/rs-plugin/assets/shadow2.png	(from http://iglyphic.com/themes/html/html_safest/rs-plugin/css/settings.css)
18:37:38	6428/6428	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/rs-plugin/assets/shadow3.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/rs-plugin/assets/shadow3.png	(from http://iglyphic.com/themes/html/html_safest/rs-plugin/css/settings.css)
18:37:39	933/933	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/rs-plugin/assets/gridtile.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/rs-plugin/assets/gridtile.png	(from http://iglyphic.com/themes/html/html_safest/rs-plugin/css/settings.css)
18:37:39	42464/42464	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/rs-plugin/images/gradient/g40.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/rs-plugin/images/gradient/g40.png	(from http://iglyphic.com/themes/html/html_safest/rs-plugin/css/settings.css)
18:37:40	42935/42935	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/rs-plugin/images/gradient/g30.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/rs-plugin/images/gradient/g30.png	(from http://iglyphic.com/themes/html/html_safest/rs-plugin/css/settings.css)
18:37:40	931/931	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/rs-plugin/assets/gridtile_white.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/rs-plugin/assets/gridtile_white.png	(from http://iglyphic.com/themes/html/html_safest/rs-plugin/css/settings.css)
18:37:40	78584/78584	---M--	200	added ('OK')	application/x-font-ttf	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/css/themify-icons/fonts/themify9f24.ttf?-fvbane	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/css/themify-icons/fonts/themify9f249f24.ttf	(from http://iglyphic.com/themes/html/html_safest/css/themify-icons/themify-icons.css)
18:37:40	938/938	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/rs-plugin/assets/gridtile_3x3.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/rs-plugin/assets/gridtile_3x3.png	(from http://iglyphic.com/themes/html/html_safest/rs-plugin/css/settings.css)
18:37:41	935/935	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/rs-plugin/assets/gridtile_3x3_white.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/rs-plugin/assets/gridtile_3x3_white.png	(from http://iglyphic.com/themes/html/html_safest/rs-plugin/css/settings.css)
18:37:41	2746/2746	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/rs-plugin/assets/boxed_bgtile.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/rs-plugin/assets/boxed_bgtile.png	(from http://iglyphic.com/themes/html/html_safest/rs-plugin/css/settings.css)
18:37:42	149/149	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/rs-plugin/assets/navigdots_bgtile.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/rs-plugin/assets/navigdots_bgtile.png	(from http://iglyphic.com/themes/html/html_safest/rs-plugin/css/settings.css)
18:37:43	2254/2254	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/rs-plugin/assets/bullet.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/rs-plugin/assets/bullet.png	(from http://iglyphic.com/themes/html/html_safest/rs-plugin/css/settings.css)
18:37:43	1153/1153	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/rs-plugin/assets/bullets.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/rs-plugin/assets/bullets.png	(from http://iglyphic.com/themes/html/html_safest/rs-plugin/css/settings.css)
18:37:44	278/278	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/rs-plugin/assets/bullets2.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/rs-plugin/assets/bullets2.png	(from http://iglyphic.com/themes/html/html_safest/rs-plugin/css/settings.css)
18:37:44	924/924	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/rs-plugin/assets/bullet_boxed.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/rs-plugin/assets/bullet_boxed.png	(from http://iglyphic.com/themes/html/html_safest/rs-plugin/css/settings.css)
18:37:45	743/743	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/rs-plugin/assets/navigdots.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/rs-plugin/assets/navigdots.png	(from http://iglyphic.com/themes/html/html_safest/rs-plugin/css/settings.css)
18:37:46	3275/3275	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/rs-plugin/assets/large_left.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/rs-plugin/assets/large_left.png	(from http://iglyphic.com/themes/html/html_safest/rs-plugin/css/settings.css)
18:37:46	3327/3327	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/rs-plugin/assets/large_right.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/rs-plugin/assets/large_right.png	(from http://iglyphic.com/themes/html/html_safest/rs-plugin/css/settings.css)
18:37:47	670/670	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/rs-plugin/assets/small_left.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/rs-plugin/assets/small_left.png	(from http://iglyphic.com/themes/html/html_safest/rs-plugin/css/settings.css)
18:37:47	668/668	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/rs-plugin/assets/small_right.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/rs-plugin/assets/small_right.png	(from http://iglyphic.com/themes/html/html_safest/rs-plugin/css/settings.css)
18:37:48	807/807	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/rs-plugin/assets/arrow_left.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/rs-plugin/assets/arrow_left.png	(from http://iglyphic.com/themes/html/html_safest/rs-plugin/css/settings.css)
18:37:49	820/820	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/rs-plugin/assets/arrow_right.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/rs-plugin/assets/arrow_right.png	(from http://iglyphic.com/themes/html/html_safest/rs-plugin/css/settings.css)
18:37:49	846/846	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/rs-plugin/assets/small_left_boxed.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/rs-plugin/assets/small_left_boxed.png	(from http://iglyphic.com/themes/html/html_safest/rs-plugin/css/settings.css)
18:37:50	807/807	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/rs-plugin/assets/small_right_boxed.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/rs-plugin/assets/small_right_boxed.png	(from http://iglyphic.com/themes/html/html_safest/rs-plugin/css/settings.css)
18:37:51	43543/43543	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/rs-plugin/assets/arrowleft.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/rs-plugin/assets/arrowleft.png	(from http://iglyphic.com/themes/html/html_safest/rs-plugin/css/settings.css)
18:37:52	348/348	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/rs-plugin/assets/arrow_left2.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/rs-plugin/assets/arrow_left2.png	(from http://iglyphic.com/themes/html/html_safest/rs-plugin/css/settings.css)
18:37:53	343/343	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/rs-plugin/assets/arrow_right2.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/rs-plugin/assets/arrow_right2.png	(from http://iglyphic.com/themes/html/html_safest/rs-plugin/css/settings.css)
18:37:53	43719/43719	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/rs-plugin/assets/arrowright.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/rs-plugin/assets/arrowright.png	(from http://iglyphic.com/themes/html/html_safest/rs-plugin/css/settings.css)
18:37:53	125/125	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/rs-plugin/assets/timer.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/rs-plugin/assets/timer.png	(from http://iglyphic.com/themes/html/html_safest/rs-plugin/css/settings.css)
18:37:54	184/184	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/rs-plugin/assets/coloredbg.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/rs-plugin/assets/coloredbg.png	(from http://iglyphic.com/themes/html/html_safest/rs-plugin/css/settings.css)
18:37:54	2545/2545	---M--	200	added ('OK')	image/gif	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/rs-plugin/assets/loader.gif	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/rs-plugin/assets/loader.gif	(from http://iglyphic.com/themes/html/html_safest/rs-plugin/css/settings.css)
18:37:55	12136/12136	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/rs-plugin/font/revicons90c6.eot?5510888	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/rs-plugin/font/revicons90c690c6.eot	(from http://iglyphic.com/themes/html/html_safest/rs-plugin/css/settings.css)
18:37:56	7536/7536	---M--	200	added ('OK')	application/x-font-woff	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/rs-plugin/font/revicons90c6.woff?5510888	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/rs-plugin/font/revicons90c690c6.woff	(from http://iglyphic.com/themes/html/html_safest/rs-plugin/css/settings.css)
18:37:56	11968/11968	---M--	200	added ('OK')	application/x-font-ttf	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/rs-plugin/font/revicons90c6.ttf?5510888	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/rs-plugin/font/revicons90c690c6.ttf	(from http://iglyphic.com/themes/html/html_safest/rs-plugin/css/settings.css)
18:37:57	13532/13532	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/rs-plugin/font/revicons90c6.svg?5510888	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/rs-plugin/font/revicons90c690c6.svg	(from http://iglyphic.com/themes/html/html_safest/rs-plugin/css/settings.css)
18:37:57	346/346	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/css/grabbing.html	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/css/grabbing.html	(from http://iglyphic.com/themes/html/html_safest/css/owl.carousel.css)
18:37:58	367/367	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/css/AjaxLoader.html	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/css/AjaxLoader.html	(from http://iglyphic.com/themes/html/html_safest/css/owl.theme.css)
18:38:01	66624/66624	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/css/fonts/font-awesome/fontawesome-webfont.woff2	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/css/fonts/font-awesome/fontawesome-webfont.html	(from http://iglyphic.com/themes/html/html_safest/css/style.css)
18:38:11	365616/365616	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/css/fonts/font-awesome/fontawesome-webfont.svg	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/css/fonts/font-awesome/fontawesome-webfont.svg	(from http://iglyphic.com/themes/html/html_safest/css/style.css)
18:38:12	357/357	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/images/page/Img-wrapper.html	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/images/page/Img-wrapper.html	(from http://iglyphic.com/themes/html/html_safest/css/style.css)
18:38:13	359/359	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/images/parallax/parallax1.html	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/images/parallax/parallax1.html	(from http://iglyphic.com/themes/html/html_safest/css/style.css)
18:38:16	70807/70807	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/css/fonts/font-awesome/fontawesome-webfont.eot	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/css/fonts/font-awesome/fontawesome-webfont.eot	(from http://iglyphic.com/themes/html/html_safest/css/style.css)
18:38:19	83588/83588	---M--	200	added ('OK')	application/x-font-woff	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/css/fonts/font-awesome/fontawesome-webfont.woff	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/css/fonts/font-awesome/fontawesome-webfont.woff	(from http://iglyphic.com/themes/html/html_safest/css/style.css)
18:38:19	142072/142072	---M--	200	added ('OK')	application/x-font-ttf	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/css/fonts/font-awesome/fontawesome-webfont.ttf	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/css/fonts/font-awesome/fontawesome-webfont.ttf	(from http://iglyphic.com/themes/html/html_safest/css/style.css)
18:38:20	4849/4849	---M--	200	added ('OK')	text/css	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/css/jquery.fancybox.css	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/css/jquery.fancybox.css	(from http://iglyphic.com/themes/html/html_safest/get-a-quote.html)
18:38:21	1913/1913	---M--	200	added ('OK')	text/css	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/css/testimonial.css	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/css/testimonial.css	(from http://iglyphic.com/themes/html/html_safest/get-a-quote.html)
18:38:37	134859/134859	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/images/page/Projects-title-bg.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/images/page/Projects-title-bg.png	(from http://iglyphic.com/themes/html/html_safest/css/style.css)
18:38:41	183335/183335	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/images/page/Page-title-bg.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/images/page/Page-title-bg.png	(from http://iglyphic.com/themes/html/html_safest/css/style.css)
18:38:42	141747/141747	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/images/bg-t.jpg	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/images/bg-t.jpg	(from http://iglyphic.com/themes/html/html_safest/css/style.css)
18:38:45	149546/149546	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/images/team/single-agent-v1.png	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/images/team/single-agent-v1.png	(from http://iglyphic.com/themes/html/html_safest/get-a-quote.html)
18:38:47	61512/61512	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/images/product/auto-insurance.jpg	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/images/product/auto-insurance.jpg	(from http://iglyphic.com/themes/html/html_safest/index_v2.html)
18:38:48	38125/38125	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/images/product/home-insurance.jpg	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/images/product/home-insurance.jpg	(from http://iglyphic.com/themes/html/html_safest/index_v2.html)
18:38:56	64940/64940	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/images/product/bike-insurance.jpg	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/images/product/bike-insurance.jpg	(from http://iglyphic.com/themes/html/html_safest/index_v2.html)
18:38:59	104834/104834	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/images/product/life-insurance.jpg	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/images/product/life-insurance.jpg	(from http://iglyphic.com/themes/html/html_safest/index_v2.html)
18:39:00	73457/73457	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/images/product/business-insurance.jpg	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/images/product/business-insurance.jpg	(from http://iglyphic.com/themes/html/html_safest/index_v2.html)
18:39:01	85663/85663	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202017%2023:38:26%20GMT	http://iglyphic.com/themes/html/html_safest/images/product/boat-insurance.jpg	C:/Users/JMB2/Desktop/iglyphic9618/iglyphic/iglyphic.com/themes/html/html_safest/images/product/boat-insurance.jpg	(from http://iglyphic.com/themes/html/html_safest/index_v2.html)
